full_name,name,owner.login,owner.type,created_at,description,forks_count,stargazers_count,watchers_count,has_downloads,has_pages,has_issues,has_wiki
davetgerrard/kanute,kanute,davetgerrard,User,2015-01-21T13:26:18Z,,0,0,0,True,False,True,True
vspinu/R-nREPL,R-nREPL,vspinu,User,2014-11-26T09:53:43Z,nREPL client and server for R,1,11,11,True,False,True,True
Bioconductor-mirror/inveRsion,inveRsion,Bioconductor-mirror,Organization,2015-03-27T16:46:29Z,,0,0,0,False,False,False,False
Bioconductor-mirror/limmaGUI,limmaGUI,Bioconductor-mirror,Organization,2015-03-27T16:47:44Z,,0,0,0,False,False,False,False
Bioconductor-mirror/DESeq,DESeq,Bioconductor-mirror,Organization,2015-03-27T13:15:22Z,,0,0,0,False,False,False,False
greenore/ocR,ocR,greenore,User,2014-11-05T22:12:17Z,R bindings to Tesseract: An open source OCR engine,0,1,1,True,False,True,True
slycoder/jjplot,jjplot,slycoder,User,2015-03-24T06:37:53Z,Automatically exported from code.google.com/p/jjplot,0,0,0,False,False,True,False
Bioconductor-mirror/HMMcopy,HMMcopy,Bioconductor-mirror,Organization,2015-03-27T14:02:29Z,,0,0,0,False,False,False,False
robertzk/testthatsomemore,testthatsomemore,robertzk,User,2014-03-05T23:18:27Z,R package for extending testthat to more testing helpers,3,8,8,True,False,True,True
cran/alabama,alabama,cran,Organization,2014-03-13T03:54:14Z,Constrained nonlinear optimization,0,0,0,True,False,False,False
willpearse/willeerd,willeerd,willpearse,User,2013-12-28T14:36:28Z,Will's Eco-Evo R coDe!,2,2,2,True,False,True,True
cran/lvm4net,lvm4net,cran,Organization,2014-07-04T12:44:30Z,Latent Variable Models for Networks,0,0,0,True,False,False,False
yihui/formatR,formatR,yihui,User,2010-11-16T19:43:20Z,Format R Code Automatically,16,61,61,True,True,True,True
Bioconductor/UseBioconductor,UseBioconductor,Bioconductor,Organization,2015-01-28T21:13:32Z,Training material for intermediate R / Bioconductor courses,2,6,6,True,False,True,True
gtlntw/TRAFIC,TRAFIC,gtlntw,User,2015-02-05T22:10:11Z,,0,0,0,True,False,True,True
cran/biomonCore,biomonCore,cran,Organization,2015-02-23T19:43:33Z,Controller Layer for Biomon App Data Analysis,0,0,0,True,False,False,False
Bioconductor-mirror/r3Cseq,r3Cseq,Bioconductor-mirror,Organization,2015-03-27T19:02:08Z,,0,0,0,False,False,False,False
mchikina/CellCODE,CellCODE,mchikina,User,2014-12-02T15:08:46Z,,2,1,1,True,False,True,True
julian-gehring/GSRI,GSRI,julian-gehring,User,2011-05-28T16:25:29Z,Gene Set Regulation Index,0,1,1,True,True,True,False
adeschen/PairedPermutationTest,PairedPermutationTest,adeschen,User,2014-08-19T21:59:54Z,R package to carry out permutation tests on paired observations,0,0,0,True,True,True,True
dschlauch/pandaR,pandaR,dschlauch,User,2015-02-17T01:58:55Z,,1,0,0,True,False,True,True
Bioconductor-mirror/RankProd,RankProd,Bioconductor-mirror,Organization,2015-03-27T14:17:38Z,,0,0,0,False,False,False,False
alfakini/grnvalidation,grnvalidation,alfakini,User,2015-02-17T17:05:15Z,Gene Regulatory Network Inference Validation,0,1,1,True,False,True,True
einarhjorleifsson/selectr,selectr,einarhjorleifsson,User,2015-03-18T16:10:45Z,Selection functions,0,0,0,True,False,True,True
Bioconductor-mirror/pcot2,pcot2,Bioconductor-mirror,Organization,2015-03-27T18:58:27Z,,0,0,0,False,False,False,False
neverfox/rbo,rbo,neverfox,User,2015-03-15T17:53:42Z,An implementation of Rank-Biased Overlap,0,0,0,True,False,True,True
cran/mlr,mlr,cran,Organization,2014-03-13T05:23:43Z,mlr: Machine Learning in R.,0,0,0,True,False,False,False
cran/pooh,pooh,cran,Organization,2014-03-13T05:50:54Z,Partial Orders and Relations,0,0,0,True,False,False,False
heckendorfc/hanku,hanku,heckendorfc,User,2015-04-27T15:53:23Z,,0,0,0,True,False,True,True
Bioconductor-mirror/pvca,pvca,Bioconductor-mirror,Organization,2015-03-27T19:01:26Z,,0,0,0,False,False,False,False
anarosner/conteStreamflow,conteStreamflow,anarosner,User,2014-09-30T20:30:36Z,"Statistical streamflow time-series model, plus tools for data prep and model evaluation.",0,0,0,True,False,True,True
eliotmiller/ecoPDcorr,ecoPDcorr,eliotmiller,User,2013-11-21T23:25:09Z,,0,0,0,True,False,True,True
cran/falsy,falsy,cran,Organization,2014-08-27T18:44:26Z,Define truthy and falsy values,0,0,0,True,False,False,False
skranz/stringtools,stringtools,skranz,User,2013-08-15T15:03:41Z,stringtools,1,0,0,True,False,True,True
eddelbuettel/apollo13,apollo13,eddelbuettel,User,2015-04-26T14:19:37Z,"Houston, we have a problem",0,0,0,True,False,True,True
paulmoto/getsummary,getsummary,paulmoto,User,2015-03-10T18:11:28Z,getsummary package,0,0,0,True,False,True,True
Bioconductor-mirror/CAGEr,CAGEr,Bioconductor-mirror,Organization,2015-03-27T13:07:41Z,,0,0,0,False,False,False,False
rdpeng/filehashsqlite,filehashsqlite,rdpeng,User,2010-02-09T16:21:30Z,Simple key-value database for R using SQLite,2,5,5,True,False,True,True
cran/phytools,phytools,cran,Organization,2014-03-13T05:47:15Z,Phylogenetic Tools for comparative biology (and other things),1,0,0,True,False,False,False
adsteen/digestR,digestR,adsteen,User,2015-01-03T13:04:10Z,Database for Interpolating Geobioinformatic something something R,1,0,0,True,False,True,True
alyssafrazee/usefulstuff,usefulstuff,alyssafrazee,User,2014-06-12T02:49:04Z,miscellaneous R functions I've found useful,1,2,2,True,False,True,True
cran/MCDA,MCDA,cran,Organization,2014-03-12T19:23:33Z,MCDA,0,0,0,True,False,False,False
cran/pracma,pracma,cran,Organization,2014-03-13T05:52:04Z,Practical Numerical Math Functions,0,0,0,True,False,False,False
cran/seqDesign,seqDesign,cran,Organization,2014-03-13T06:16:47Z,Simulation and group sequential monitoring of randomized,0,0,0,True,False,False,False
caijun/geoChina,geoChina,caijun,User,2014-02-15T15:41:44Z,"A R package for geocoding address by calling the Google or Baidu Geocoding API and coordinate conversions for WGS-84, GCJ-02 and BD-09 geodetic system",3,3,3,True,False,True,True
emeryyi/hdtweedie,hdtweedie,emeryyi,User,2015-03-13T01:39:57Z,Automatically exported from code.google.com/p/hdtweedie,0,0,0,False,False,True,False
Bioconductor-mirror/lmdme,lmdme,Bioconductor-mirror,Organization,2015-03-27T16:47:49Z,,0,0,0,False,False,False,False
SCCWRP/CSCI,CSCI,SCCWRP,Organization,2015-01-29T18:27:50Z,CSCI Calculation Package,0,0,0,True,False,True,True
robscott3/FLR4MFCL,FLR4MFCL,robscott3,User,2015-03-16T23:25:51Z,R4MFCL built with FLR classes,0,0,0,True,False,True,True
Bioconductor-mirror/interactiveDisplayBase,interactiveDisplayBase,Bioconductor-mirror,Organization,2015-03-27T16:46:26Z,,0,0,0,False,False,False,False
HenrikBengtsson/RCmdCheckTools,RCmdCheckTools,HenrikBengtsson,User,2014-10-06T19:36:50Z,,0,0,0,True,False,True,True
cran/dae,dae,cran,Organization,2014-03-13T04:22:41Z,Functions useful in the design and ANOVA of experiments,0,0,0,True,False,False,False
ryamada22/test2,test2,ryamada22,User,2015-01-10T08:43:03Z,,0,0,0,True,False,True,True
gpyh/retraites-ensai2015,retraites-ensai2015,gpyh,User,2015-04-27T00:01:05Z,Package pour la reproduction du projet stats 2A de l'Ensai portant sur les estimations de départ en retraite grâce à l'OV,0,0,0,True,False,True,True
sjmgarnier/graphZoo,graphZoo,sjmgarnier,User,2014-05-16T00:47:56Z,A small R package to automate the formatting of ggplot2 graphs for graphzoo.tumblr.com. My guess is that it won't be very useful to anyone but me :-) ,0,0,0,True,False,True,True
jyypma/nloptr,nloptr,jyypma,User,2014-04-23T17:44:46Z,"nloptr provides an R interface to NLopt, a free/open-source library for nonlinear optimization providing a common interface to a number of different optimization routines which can handle nonlinear constraints and lower and upper bounds for the controls.",2,3,3,True,False,True,True
lengning/EBSeqHMM,EBSeqHMM,lengning,User,2015-03-06T22:08:01Z,EBSeq-HMM: A Bayesian approach for identifying expression changes in ordered RNA-seq experiments,0,0,0,True,False,True,True
tudo-r/BatchExperiments,BatchExperiments,tudo-r,Organization,2013-11-05T15:14:10Z,BatchExperiments: Statistical experiments on batch computing clusters,4,8,8,True,True,True,True
edzer/mss,mss,edzer,User,2013-11-01T22:13:26Z,R package: meaningful spatial statistics,3,0,0,True,False,True,True
nutterb/Bluegrass,Bluegrass,nutterb,User,2015-03-13T20:37:31Z,An assortment of tools and gimmicks to simplify my professional responsibilities,0,0,0,True,False,True,True
Bioconductor-mirror/girafe,girafe,Bioconductor-mirror,Organization,2015-03-27T15:53:09Z,,0,0,0,False,False,False,False
araqne/RLogpresso,RLogpresso,araqne,User,2014-12-15T12:05:11Z,R library for Logpresso ,0,0,0,True,False,True,True
cran/mwa,mwa,cran,Organization,2014-03-24T13:25:03Z,MWA package for causal inference in spatiotemporal event data,0,0,0,True,False,False,False
bomeara/selac,selac,bomeara,User,2014-07-11T18:38:21Z,"Model by O'Meara, Chai, and Gilchrist for SELection on Amino acids and/or Codons",0,0,0,True,False,True,True
lcolladotor/derfinderPlot-release,derfinderPlot-release,lcolladotor,User,2014-10-14T13:44:30Z,,0,0,0,True,False,True,True
emeryyi/glmvsd,glmvsd,emeryyi,User,2014-09-12T03:42:32Z,,0,1,1,True,False,True,True
Bioconductor-mirror/maCorrPlot,maCorrPlot,Bioconductor-mirror,Organization,2015-03-27T16:48:21Z,,0,0,0,False,False,False,False
cran/wux,wux,cran,Organization,2014-11-24T09:45:28Z,Wegener Center Climate Uncertainty Explorer,0,0,0,True,False,False,False
brendankelly/longline,longline,brendankelly,User,2015-02-08T04:15:41Z,Plot longitudinal data over time.,0,0,0,True,False,True,True
Bioconductor-mirror/topGO,topGO,Bioconductor-mirror,Organization,2015-03-27T19:09:39Z,,0,0,0,False,False,False,False
cran/gamlss.mx,gamlss.mx,cran,Organization,2014-03-13T04:48:05Z,A GAMLSS add on package for fitting mixture distributions,0,0,0,True,False,False,False
zhilongjia/GeneExpressionSignature,GeneExpressionSignature,zhilongjia,User,2015-02-23T21:12:01Z,Gene Expression Signature based Similarity Metric (GSEA or PGSEA),0,0,0,True,False,True,True
cran/denovolyzeR,denovolyzeR,cran,Organization,2015-04-09T10:43:58Z,Statistical Analyses of De Novo Genetic Variants,0,0,0,True,False,False,False
bblonder/comclim,comclim,bblonder,User,2015-03-03T16:25:16Z,Community climate framework (R package),0,0,0,True,False,True,True
cran/spMC,spMC,cran,Organization,2014-03-13T06:22:00Z,Continuous Lag Spatial Markov Chains,0,0,0,True,False,False,False
cran/sphet,sphet,cran,Organization,2014-03-13T06:30:48Z,Estimation of spatial autoregressive models with and without,0,0,0,True,False,False,False
kkeenan02/spcaHelper,spcaHelper,kkeenan02,User,2015-02-01T17:50:03Z,A package containing helper function for conducting sPCA on river networks,0,0,0,True,False,True,True
shubhobm/daggrForest,daggrForest,shubhobm,User,2014-08-18T22:36:47Z,Downsampled and aggregated random forests for unbalanced class prediction ,0,0,0,True,False,True,True
lbartnik/defer,defer,lbartnik,User,2015-02-28T17:21:25Z,Defer evaluation of a R function.,0,1,1,True,False,True,True
USGS-R/laketemps,laketemps,USGS-R,Organization,2014-11-07T13:29:56Z,lake temperature data package for GLTC,1,0,0,True,False,True,True
cran/countrycode,countrycode,cran,Organization,2014-03-13T04:20:33Z,Convert country names and country codes,0,0,0,True,False,False,False
Bioconductor-mirror/Basic4Cseq,Basic4Cseq,Bioconductor-mirror,Organization,2015-03-27T13:05:15Z,,0,0,0,False,False,False,False
Bioconductor-mirror/vsn,vsn,Bioconductor-mirror,Organization,2015-03-27T19:10:46Z,,0,0,0,False,False,False,False
bwtian/geothermaR,geothermaR,bwtian,User,2014-08-28T07:29:10Z,A R package for Geothermal and Geoheat Energy analysis and assessment,1,1,1,True,True,True,True
Bioconductor-mirror/prot2D,prot2D,Bioconductor-mirror,Organization,2015-03-27T19:01:03Z,,0,0,0,False,False,False,False
cran/exactRankTests,exactRankTests,cran,Organization,2014-03-13T04:36:47Z,Exact Distributions for Rank and Permutation Tests,0,0,0,True,False,False,False
walkerjeffd/fluxr,fluxr,walkerjeffd,User,2014-10-03T18:49:32Z,R package for estimating water quality loads,0,0,0,True,False,True,True
jomuller/vartors,vartors,jomuller,User,2014-05-30T07:32:17Z,Create R script skeleton from variables definition,0,4,4,True,False,True,False
cran/MetaLandSim,MetaLandSim,cran,Organization,2014-11-09T09:45:05Z,Metapopulation and Landscape Simulation,0,0,0,True,False,False,False
cran/lmeNB,lmeNB,cran,Organization,2014-03-13T05:10:40Z,Fit negative binomial mixed-effect regression model.,0,0,0,True,False,False,False
Bioconductor-mirror/motifStack,motifStack,Bioconductor-mirror,Organization,2015-03-27T16:55:42Z,,0,0,0,False,False,False,False
douglasgscofield/nestedRanksTest,nestedRanksTest,douglasgscofield,User,2015-01-11T22:07:11Z,R package providing a mixed-model Mann-Whitney-Wilcoxon test with nested ranks,0,0,0,True,False,True,True
ltierney/Rpkg-proftools,Rpkg-proftools,ltierney,User,2013-03-20T18:28:50Z,Rewrite of proftools,2,3,3,True,False,True,True
rappster/r6issue,r6issue,rappster,User,2014-12-02T21:33:46Z,,0,0,0,True,False,True,True
cran/RSiteCatalyst,RSiteCatalyst,cran,Organization,2014-03-12T20:27:58Z,Adobe Analytics Reporting API,0,0,0,True,False,False,False
OuhscBbmc/Wats,Wats,OuhscBbmc,Organization,2013-03-11T00:14:07Z,Code to accompany WATS Plot article,1,0,0,True,False,True,True
cran/nCal,nCal,cran,Organization,2014-03-13T05:28:50Z,Nonlinear Calibration,0,0,0,True,False,False,False
cran/TSSQLite,TSSQLite,cran,Organization,2014-03-13T03:43:16Z,TSdbi extensions for SQLite,0,0,0,True,False,False,False
dblodgett-usgs/hydroRsb,hydroRsb,dblodgett-usgs,User,2015-02-18T14:40:44Z,A wrapper for sbtools to help archive and share hydro model data on ScienceBase. ,0,0,0,True,False,True,True
jonesor/rcolony,rcolony,jonesor,User,2015-04-08T20:18:25Z,The RColony package provides simple tools for the implementation of the Colony pedigree analysis software.,0,0,0,True,False,True,True
cran/REST,REST,cran,Organization,2015-04-15T22:44:23Z,RcmdrPlugin Easy Script Templates,0,0,0,True,False,False,False
teramonagi/RFinanceJ,RFinanceJ,teramonagi,User,2014-08-10T00:54:00Z,Get the data related to finance in Japan using variety types of data sources,1,5,5,True,False,True,True
Bioconductor-mirror/cycle,cycle,Bioconductor-mirror,Organization,2015-03-27T15:40:04Z,,0,0,0,False,False,False,False
cran/longpower,longpower,cran,Organization,2014-03-13T05:12:49Z,Sample size calculations for longitudinal data,0,0,0,True,False,False,False
nfultz/tron,tron,nfultz,User,2015-02-24T22:01:56Z,An R package for easy logging,0,7,7,True,False,True,True
bbanbury/phrynomics,phrynomics,bbanbury,User,2013-12-04T21:13:46Z,A collection of R code for dealing with SNP data and analyses,2,1,1,True,False,True,True
dichika/jaguchi,jaguchi,dichika,User,2015-01-24T12:04:04Z,,0,4,4,True,False,True,True
cran/DiceKriging,DiceKriging,cran,Organization,2014-03-12T18:44:31Z,Kriging methods for computer experiments,0,0,0,True,False,False,False
sfrechter/physplit.analysis,physplit.analysis,sfrechter,User,2015-03-06T20:03:24Z,Packaged and versioned Analysis functions for Shahar's cells,0,1,1,True,False,True,True
Bioconductor-mirror/LVSmiRNA,LVSmiRNA,Bioconductor-mirror,Organization,2015-03-27T14:05:33Z,,0,0,0,False,False,False,False
Bioconductor-mirror/Ringo,Ringo,Bioconductor-mirror,Organization,2015-03-27T14:20:08Z,,0,0,0,False,False,False,False
alexander-myltsev/RSlick,RSlick,alexander-myltsev,User,2014-11-14T15:56:48Z,,0,0,0,True,False,True,True
Simularia/simulariatools,simulariatools,Simularia,Organization,2014-03-03T17:12:30Z,Tools to pre and post process data for air quality assessment,0,2,2,True,False,True,True
lrutter/ggenealogy,ggenealogy,lrutter,User,2015-02-20T19:54:16Z,,0,0,0,True,False,True,True
Bioconductor-mirror/miRNAtap,miRNAtap,Bioconductor-mirror,Organization,2015-03-27T16:54:52Z,,0,0,0,False,False,False,False
cran/SAENET,SAENET,cran,Organization,2015-02-03T17:44:21Z,A Stacked Autoencoder Implementation with Interface to,0,0,0,True,False,False,False
Selventa/RDataInfrastructure,RDataInfrastructure,Selventa,Organization,2015-01-16T15:33:22Z,R Data Infrastructure,0,2,2,True,False,True,True
Bioconductor-mirror/ccrepe,ccrepe,Bioconductor-mirror,Organization,2015-03-27T14:38:57Z,,0,0,0,False,False,False,False
SachaEpskamp/semPlot,semPlot,SachaEpskamp,User,2012-09-11T08:00:09Z,Path diagrams and visual analysis of various SEM packages' output,1,13,13,True,False,True,True
Bioconductor-mirror/DECIPHER,DECIPHER,Bioconductor-mirror,Organization,2015-03-27T13:14:33Z,,0,0,0,False,False,False,False
joshuaas/GenoudBP,GenoudBP,joshuaas,User,2015-01-02T11:26:10Z,"this package is an ANN toolbox,which the early published genoud algorithm and rgenoud package is employed to optimize BP process",0,1,1,True,False,True,True
cran/lifecontingencies,lifecontingencies,cran,Organization,2014-03-13T05:09:25Z,A package to perform actuarial mathematics for life,0,0,0,True,False,False,False
richardbeare/emuR,emuR,richardbeare,User,2014-12-18T07:57:55Z,maintenance for the emu R package from sourceforge.,0,0,0,True,False,True,True
cran/berryFunctions,berryFunctions,cran,Organization,2014-06-08T22:44:29Z,"function collection related to hydrology, zooming and shapefiles",0,1,1,True,False,False,False
cran/MTS,MTS,cran,Organization,2014-03-12T19:31:12Z,All-purpose toolkit for analyzing multivariate time series (MTS),0,0,0,True,False,False,False
laurikoobas/overfit,overfit,laurikoobas,User,2015-02-06T12:28:09Z,R package to create complete decision trees,0,0,0,True,False,True,True
Bioconductor-mirror/cogena,cogena,Bioconductor-mirror,Organization,2015-04-16T21:22:28Z,,0,0,0,False,False,False,False
junkka/r-custom,r-custom,junkka,User,2014-03-16T16:48:33Z,Custom R functions,0,0,0,True,False,True,False
cran/randomizationInference,randomizationInference,cran,Organization,2014-03-13T06:00:32Z,Flexible Randomization-Based Inference,0,0,0,True,False,False,False
cran/DCGL,DCGL,cran,Organization,2014-03-12T18:40:33Z,Differential Co-expression Analysis and Differential Regulation,0,0,0,True,False,False,False
bcgov/envreportutils,envreportutils,bcgov,Organization,2015-04-24T22:29:40Z,Various utilities and functions for common plotting tasks in R,0,0,0,True,False,True,True
nickwallen/nmisc,nmisc,nickwallen,User,2014-12-10T21:19:30Z,An R package containing miscellaneous functions that Nick finds useful.,0,0,0,True,False,True,True
eugene-choe/localhillclimbing,localhillclimbing,eugene-choe,User,2015-02-03T06:50:53Z,,0,0,0,True,False,True,True
SachaEpskamp/graphicalVAR,graphicalVAR,SachaEpskamp,User,2015-03-05T11:18:15Z,,0,2,2,True,False,True,True
transmart/RInterface,RInterface,transmart,Organization,2012-06-19T22:52:13Z,A R module with packaged functions to query the tranSMART database directly,6,1,1,True,False,True,True
Bioconductor-mirror/OTUbase,OTUbase,Bioconductor-mirror,Organization,2015-03-27T14:11:26Z,,0,0,0,False,False,False,False
DrrDom/pfpp,pfpp,DrrDom,User,2014-07-26T14:11:16Z,Package of personal R functions,0,0,0,True,False,True,True
acelasi7/RShinyTool,RShinyTool,acelasi7,User,2015-02-18T00:14:05Z,,0,0,0,True,False,True,True
cran/RDataCanvas,RDataCanvas,cran,Organization,2014-12-09T07:45:07Z,Basic Runtime Support for Datacanvas.io,0,0,0,True,False,False,False
zdealveindy/conford,conford,zdealveindy,User,2015-03-16T11:23:48Z,Adds confidence intervals for supplementary env variables projected onto diagram of unconstrained ordination,0,0,0,True,False,True,True
LiveOak/NlsyLinks,NlsyLinks,LiveOak,Organization,2013-01-13T16:05:33Z,Ecosystem of files for the NlsyLinks package on CRAN,0,1,1,True,True,True,True
cran/rPref,rPref,cran,Organization,2014-08-04T16:45:13Z,Preferences and Skyline Computation in R,0,0,0,True,False,False,False
cran/gsheet,gsheet,cran,Organization,2015-03-11T00:44:46Z,Download Google Sheets Using Just the URL,0,1,1,True,False,False,False
RBigData/pbdMPI,pbdMPI,RBigData,Organization,2012-10-15T15:49:57Z,MPI bindings for the pbdR project.,6,6,6,True,False,True,True
JoFrhwld/nameGenerator,nameGenerator,JoFrhwld,User,2014-12-04T12:31:01Z,A Silly Name Generator,0,0,0,True,True,True,True
DomBennett/MoreTreeTools,MoreTreeTools,DomBennett,User,2014-05-06T19:04:52Z,More tools for manipulating phylogenetic trees in R,0,0,0,True,False,True,True
aaronwolen/liftover,liftover,aaronwolen,User,2014-10-27T14:48:45Z,Convenient conversions between genome assemblies,0,0,0,True,False,True,True
kassambara/factoextra,factoextra,kassambara,User,2015-02-21T16:45:18Z,Visualization of the outputs of a multivariate analysis,1,3,3,True,False,True,True
cran/stratigraph,stratigraph,cran,Organization,2014-03-13T06:32:43Z,Toolkit for the plotting and analysis of stratigraphic and,0,0,0,True,False,False,False
berndbischl/BBmisc,BBmisc,berndbischl,User,2013-05-07T16:17:57Z,fmmr,2,8,8,True,True,True,True
Bioconductor-mirror/phenoTest,phenoTest,Bioconductor-mirror,Organization,2015-03-27T18:58:51Z,,0,0,0,False,False,False,False
varta/sparklingwater,sparklingwater,varta,User,2015-01-11T07:53:36Z,R package for sparklingwater dataset,0,0,0,True,False,True,True
shabbychef/sadists,sadists,shabbychef,User,2014-02-13T01:04:18Z,Some Additional Distributions R package,0,1,1,True,False,True,True
cran/gamlss.add,gamlss.add,cran,Organization,2014-03-13T04:47:50Z,GAMLSS Additive.,0,0,0,True,False,False,False
cran/snht,snht,cran,Organization,2014-11-04T01:44:38Z,Standard Normal Homogeneity Test,0,0,0,True,False,False,False
SimonSchafferer/RNASeqUtility,RNASeqUtility,SimonSchafferer,User,2015-02-03T07:12:46Z,,0,0,0,True,False,True,True
sbfnk/fitR,fitR,sbfnk,User,2014-06-19T08:17:26Z,Functions for model fitting and inference,0,2,2,True,False,True,False
jefferis/frulhns,frulhns,jefferis,User,2013-12-20T19:16:25Z,"R package frulhns to accompany ""A bidirectional circuit switch reroutes pheromone signals in male and female brains""",0,0,0,True,False,True,True
knausb/vcfR,vcfR,knausb,User,2013-10-28T17:09:04Z,Tools to work with variant call format files,3,2,2,True,False,True,True
wrathematics/xkcdpw,xkcdpw,wrathematics,User,2014-01-24T05:21:37Z,Portmanteau-style passwords as in the famous XKCD comic. Uses a web-scrape of a random Wikipedia page for the 'dictionary'.,1,1,1,True,False,True,True
pcm32/AnnotationChooser,AnnotationChooser,pcm32,User,2015-03-06T10:09:23Z,,0,0,0,True,False,True,True
Zelazny7/timbr,timbr,Zelazny7,User,2015-02-04T18:54:44Z,Unified interface for R's many tree algorithms,0,1,1,True,False,True,True
Bioconductor-mirror/flowMeans,flowMeans,Bioconductor-mirror,Organization,2015-03-27T15:48:08Z,,0,0,0,False,False,False,False
sachsmc/tufterhandout,tufterhandout,sachsmc,User,2014-06-25T17:33:10Z,Output formats for Tufte-style handouts in pdf and html for Rmarkdown,9,57,57,True,True,True,True
cran/lmomco,lmomco,cran,Organization,2014-03-13T05:11:40Z,"L-moments, Censored L-moments, Trimmed L-moments, L-comoments,",0,0,0,True,False,False,False
mslegrand/svgcomposeR,svgcomposeR,mslegrand,User,2014-10-13T00:43:04Z,,0,0,0,True,False,True,True
cran/st,st,cran,Organization,2014-03-13T06:31:55Z,Shrinkage t Statistic and CAT Score,0,0,0,True,False,False,False
cran/LPS,LPS,cran,Organization,2014-03-12T19:18:42Z,"Linear Predictor Score, for binary inference from multiple",0,0,0,True,False,False,False
Bioconductor-mirror/CNTools,CNTools,Bioconductor-mirror,Organization,2015-03-27T13:09:01Z,,0,0,0,False,False,False,False
cran/onls,onls,cran,Organization,2015-01-17T21:46:55Z,Orthogonal Nonlinear Least-Squares Regression,0,1,1,True,False,False,False
kkholst/lava.tobit,lava.tobit,kkholst,User,2014-12-15T19:24:56Z,LVM with censored and binary outcomes,0,0,0,True,False,True,True
cran/snpRF,snpRF,cran,Organization,2014-12-31T17:44:16Z,Random Forest for SNPs to Prevent X-chromosome SNP Importance,0,0,0,True,False,False,False
cran/mdatools,mdatools,cran,Organization,2014-04-15T15:28:17Z,Multivariate data analysis for chemometrics,0,0,0,True,False,False,False
lmullen/textreuse,textreuse,lmullen,User,2015-03-14T22:05:51Z,Detect text reuse and document similarity,0,6,6,True,False,True,True
Bioconductor-mirror/BiocCheck,BiocCheck,Bioconductor-mirror,Organization,2015-03-27T13:06:24Z,,0,0,0,False,False,False,False
camposfa/paceR,paceR,camposfa,User,2015-04-21T15:19:01Z,An R package for the PACE Database,0,0,0,True,False,True,True
paulyLin/MPFE,MPFE,paulyLin,User,2014-08-06T04:56:17Z,Methylation Patterns Frequency Estimation,2,0,0,True,False,True,True
Bioconductor-mirror/OCplus,OCplus,Bioconductor-mirror,Organization,2015-03-27T14:11:03Z,,0,0,0,False,False,False,False
jreiche/multifuse,multifuse,jreiche,User,2015-04-20T09:56:19Z,Multi-sensor Time series Fusion (MulTiFuse),2,4,4,True,False,True,True
azk/hacked_citrus_ui,hacked_citrus_ui,azk,User,2014-12-28T13:59:28Z,,0,0,0,True,False,True,True
kaneplusplus/snb,snb,kaneplusplus,User,2013-10-15T17:23:01Z,The Stopped Negative Binomial Distribution,0,0,0,True,False,True,True
hzhang2014/final,final,hzhang2014,User,2014-12-09T03:23:19Z,Project 2 for Microbial Informatics.,0,0,0,True,False,True,True
Bioconductor-mirror/KCsmart,KCsmart,Bioconductor-mirror,Organization,2015-03-27T14:04:45Z,,0,0,0,False,False,False,False
GanGral/rrogue,rrogue,GanGral,User,2015-02-23T10:53:47Z,RogueConsumer R Package,0,1,1,True,False,True,True
cran/FinCovRegularization,FinCovRegularization,cran,Organization,2015-03-01T07:44:29Z,Covariance Matrix Estimation and Regularization for Finance,1,1,1,True,False,False,False
Conte-Ecology/spatialAverageDaymet,spatialAverageDaymet,Conte-Ecology,Organization,2015-01-05T21:23:25Z,Package developed to assign Daymet climate records to catchments.,0,0,0,True,False,True,True
cran/lava,lava,cran,Organization,2014-03-13T05:08:07Z,Linear Latent Variable Models,0,0,0,True,False,False,False
jkrijthe/RSSL,RSSL,jkrijthe,User,2012-12-19T21:55:39Z,A Semi-Supervised Learning package for the R programming language,0,1,1,True,False,True,True
simecek/HPQTL,HPQTL,simecek,User,2014-02-19T20:37:18Z,"Mapping, testing and simulation of highly polygenic QTL",0,0,0,True,False,True,True
Bioconductor-mirror/CAFE,CAFE,Bioconductor-mirror,Organization,2015-03-27T13:07:36Z,,0,0,0,False,False,False,False
cran/RefManageR,RefManageR,cran,Organization,2014-03-13T03:28:34Z,Straightforward BibTeX and BibLaTeX Bibliography Management,1,1,1,True,False,False,False
pimentel/cluster,cluster,pimentel,User,2015-01-13T05:05:08Z,A version of the R package 'cluster' with a parallel implementation of 'clusGap',0,0,0,True,False,True,True
trinker/acc.roxygen2,acc.roxygen2,trinker,User,2012-09-07T03:04:24Z,Functions to make roxygen2 even easier to use (note these functions are designed for windows users and may be extended to Mac),2,0,0,True,False,True,True
contravariant/Gmisc,Gmisc,contravariant,User,2015-03-07T14:35:31Z,Simple utility functions,0,0,0,True,False,True,True
jmacdon/methylation,methylation,jmacdon,User,2014-09-10T21:41:17Z,Package for working with Illumina methylation arrays,1,0,0,True,False,True,True
RevoEnhancements/RevoEnhancements,RevoEnhancements,RevoEnhancements,Organization,2013-02-22T15:45:59Z,Enhancements to Revolution R Enterprise's RevoScaleR,7,7,7,True,False,True,True
evansergeant/RSurveillance,RSurveillance,evansergeant,User,2014-11-01T10:01:17Z,Tools for planning and analysis of disease surveilance in R,1,3,3,True,False,True,True
cran/RPMG,RPMG,cran,Organization,2014-03-13T14:58:02Z,Graphical User Interface (GUI) for interactive R analysis,0,0,0,True,False,False,False
