"package","version"
"miscFuncs","1.2-7"
"miscset","0.4"
"miscTools","0.6-16"
"missForest","1.4"
"MissingDataGUI","0.2-2"
"missMDA","1.7.3"
"MissMech","1.0.1"
"MiST","1.0"
"mistat","1.0-2"
"mistral","1.1-1"
"MitISEM","1.0"
"mitools","2.3"
"mix","1.0-8"
"mixAK","3.10"
"mixcat","1.0-3"
"mixdist","0.5-4"
"MixedTS","1.0.1"
"mixer","1.8"
"mixexp","1.2.1"
"MixGHD","1.4"
"mixlm","1.0.8.5"
"mixlow","1.0.1"
"MixMAP","1.3.1"
"mixOmics","5.0-3"
"mixor","1.0.2"
"mixPHM","0.7-1"
"mixRasch","1.1"
"mixreg","0.0-5"
"mixsep","0.2.1-2"
"MixSim","1.0-9"
"mixsmsn","1.0-9"
"mixtools","1.0.2"
"mixture","1.4"
"MixtureInf","1.0-1"
"mizer","0.2"
"mkde","0.1"
"mkin","0.9-34"
"MKLE","0.05"
"MKmisc","0.97"
"mkssd","1.1"
"mlbench","2.1-1"
"MLCM","0.4.1"
"mlDNA","1.1"
"mldr","0.1.70"
"MLDS","0.4.3"
"mlearning","1.0-0"
"MLEcens","0.1-4"
"mlegp","3.1.4"
"mleur","1.0-6"
"mlgt","0.16"
"mlica2","2.1"
"mlmmm","0.3-1.2"
"mlmRev","1.0-6"
"mlogit","0.2-4"
"mlogitBMA","0.1-6"
"mlPhaser","0.01"
"mlr","2.3"
"MLRMPA","1.0"
"mlxR","2.1.1"
"MM","1.6-2"
"mma","1.0-0"
"mmand","1.1.0"
"mmap","0.6-12"
"mmcm","1.2-5"
"mmds","1.1"
"mme","0.1-5"
"mmeln","1.1"
"mmeta","2.2"
"MMIX","1.2"
"mmm","1.4"
"mmm2","1.2"
"MMMS","0.1"
"mmod","1.2.1"
"mmpp","0.1"
"MMS","3.00"
"mnlogit","1.2.0"
"MNM","1.0-1"
"mnormpow","0.1.1"
"mnormt","1.5-1"
"MNP","2.6-4"
"Mobilize","2.16-4"
"MOCCA","1.2"
"Modalclust","0.6"
"modeest","2.1"
"modehunt","1.0.6"
"modelfree","1.1-1"
"ModelGood","1.0.9"
"ModelMap","3.0.15"
"modeltools","0.2-21"
"modiscloud","0.14"
"MODISTools","0.94.6"
"modMax","1.0"
"modTempEff","1.5.2"
"moduleColor","1.08-3"
"moe430a.db",NA
"MOJOV","1.0.1"
"mokken","2.7.7"
"mombf","1.5.9"
"momentchi2","0.1.0"
"moments","0.14"
"Momocs","0.2-6"
"mondate","0.10.01.02"
"MonetDB.R","0.9.5"
"monitoR","1.0.2"
"monmlp","1.1.2"
"monomvn","1.9-5"
"MonoPoly","0.2-8"
"monreg","0.1.3"
"moonBook","0.1.3"
"moonsun","0.1.3"
"mopsocd","0.5.1"
"MOrder","0.1"
"morgenstemning","1.0"
"Morpho","2.2"
"morse","1.0.2"
"MorseGen","1.2"
"MortalitySmooth","2.3.4"
"mosaic","0.9.2-2"
"mosaicData","0.9.1"
"moult","1.4"
"mountainplot","1.0"
"mousetrack","1.0.0"
"move","1.2.475"
"movMF","0.2-0"
"mp","0.2.0"
"mpa","0.7.3"
"MPAgenomics","1.1.2"
"mpath","0.1-17"
"mpcv","1.1"
"MPDiR","0.1-16"
"mph","0.9"
"MPINet","1.0"
"MplusAutomation","0.6-3"
"mpm","1.0-22"
"mpMap","1.14"
"mpmcorrelogram","0.1-3"
"mpmi","0.41"
"mpoly","0.0.5"
"Mposterior","0.1.2"
"mppa","1.0"
"MPSEM","0.2-6"
"mpt","0.5-1"
"MPTinR","1.6.3"
"MPV","1.35"
"mQTL","1.0"
"mratios","1.3.17"
"MRCE","2.0"
"MRCV","0.3-3"
"mrds","2.1.12"
"mreg","1.1"
"MRH","2.0"
"MRIaggr","1.0"
"mritc","0.5-0"
"mRm","1.1.5"
"MRMR","0.1.3"
"mRMRe","2.0.5"
"MRSP","0.4.3"
"MRsurv","0.2"
"MRwarping","1.0"
"msap","1.1.8"
"msarc","1.4.5"
"msBP","1.0-2.1"
"MSBVAR","0.9-2"
"msda","1.0.2"
"mseapca","1.0"
"MSeasy","5.3.3"
"MSeasyTkGUI","5.3.3"
"MSG","0.2.2"
"msgl","2.0.125.1"
"msgpackR","1.1"
"msgps","1.3"
"msir","1.3"
"MSIseq","0.99.1"
"msm","1.5"
"msme","0.5.1"
"msos","1.0.1"
"MSQC","1.0.1"
"msr","0.4.1"
"msSurv","1.2-1"
"MST","1.0"
"mstate","0.2.7"
"MSwM","1.2"
"mtk","1.0"
"MTS","0.33"
"mtsdi","0.3.3"
"MTurkR","0.6"
"MUCflights","0.0-3"
"MuFiCokriging","1.2"
"muhaz","1.2.6"
"multcomp","1.4-0"
"multcompView","0.1-5"
"MultEq","2.3"
"multgee","1.5.1"
"multiAssetOptions","0.1-1"
"multiband","0.1.0"
"multibiplotGUI","0.0-1"
"multic","0.3.8.1"
"Multiclasstesting","1.3.9"
"MultiCNVDetect","0.1-1"
"multicon","1.6"
"multicool","0.1-5"
"multiDimBio","0.3.3"
"multigroup","0.4.4"
"MultiLCIRT","2.9"
"multilevel","2.5"
"multilevelPSA","1.2.2"
"MultiMeta","0.1"
"multinbmod","1.0"
"MultinomialCI","1.0"
"multinomRob","1.8-6.1"
"MultiOrd","2.1"
"MultiPhen","2.0.0"
"multiPIM","1.4-3"
"multipleNCC","1.0"
"multiplex","1.2"
"multipol","1.0-6"
"multirich","2.0.2"
"multisensi","1.0-8"
"multispatialCCM","1.0"
"MultiSV","0.0-67"
"multitable","1.6"
"multitaper","1.0-11"
"multivator","1.1-4"
"multiwayvcov","1.2.1"
"MultNonParam","1.0"
"multtest",NA
"multxpert","0.1"
"muma","1.4"
"MuMIn","1.13.4"
"munfold","0.3-3"
"munsell","0.4.2"
"muscle","3.8.31-4"
"musicNMR","0.0.2"
"muStat","1.7.0"
"mutoss","0.1-9"
"mutossGUI","0.1-9"
"MVA","1.0-5"
"mvabund","3.9.3"
"MVar.pt","1.0"
"MVB","1.1"
"mvbutils","2.7.4.1"
"mvc","1.3"
"mvctm","1.0"
"mvcwt","1.3"
"mvglmmRank","1.0-2"
"mvinfluence","0.6"
"mvmeta","0.4.5"
"mvMORPH","1.0.3"
"MVN","3.8"
"mvna","1.2-3"
"mvnfast","0.1.3"
"mvngGrAd","0.1.4"
"mvnmle","0.1-11"
"mvnormtest","0.1-9"
"mvnpermute","1.0.0"
"mvoutlier","2.0.6"
"mvProbit","0.1-0"
"mvprpb","1.0.4"
"MVR","1.20.0"
"mvrtn","1.0"
"mvsf","1.0"
"mvShapiroTest","1.0"
"mvSLOUCH","1.1.5"
"mvtmeta","1.0"
"mvtnorm","1.0-2"
"mvtsplot","1.0-1"
"mwa","0.4.1"
"mwaved","1.1.1"
"mxkssd","1.1"
"MXM","0.3"
"mycobacrvR","1.0"
"mycor","0.1"
"myepisodes","1.1.1"
"Myrrix","1.1"
"Myrrixjars","1.0-1"
"myTAI","0.0.2"
"mzR",NA
"mztwinreg","1.0-1"
"nabor","0.4.4"
"NADA","1.5-6"
"nadiv","2.13.2"
"NAM","1.1"
"namespace","0.9.1"
"nanop","2.0-4"
"NanoStringNorm","1.1.17"
"NAPPA","2.0.1"
"nasaweather","0.1"
"nat","1.6.4"
"nat.nblast","1.5"
"nat.templatebrains","0.4.1"
"naturalsort","0.1.2"
"nat.utils","0.4.2"
"NB","0.9"
"NbClust","2.0.4"
"NBDdirichlet","1.01"
"nbpMatching","1.4.4"
"NBPSeq","0.3.0"
"nCal","2015.3-3"
"ncappc","0.1"
"ncbit","2013.03.29"
"ncdf","1.6.8"
"ncdf4","1.13"
"ncdf4.helpers","0.3-3"
"ncdf.tools","0.7.1.291"
"nCDunnett","1.0.0"
"ncf","1.1-5"
"ncg","0.1.1"
"NCmisc","1.1.3"
"ncvreg","3.2-0"
"ndl","0.2.16"
"ndtv","0.5.1"
"neariso","1.0"
"NeatMap","0.3.6.2"
"needy","0.2"
"NEff","1.0"
"negenes","1.0-1"
"neldermead","1.0-10"
"nephro","1.1"
"NestedCohort","1.1-3"
"nestedRanksTest","0.1"
"netassoc","0.4.3"
"netClass","1.2.1"
"NetCluster","0.2"
"NetComp","1.6"
"NetData","0.3"
"netgen","1.0"
"netgsa","2.0"
"NetIndices","1.4.4"
"netmeta","0.7-0"
"nets","0.1"
"NetSim","0.9"
"nettools","1.0.1"
"netweavers","1.1"
"network","1.11.3"
"networkD3","0.1.2.1"
"networkDynamic","0.7.1"
"networkDynamicData","0.1.0"
"networkreporting","0.0.1"
"networksis","2.1-2"
"networkTomography","0.3"
"neural","1.4.2.2"
"neuralnet","1.32"
"NeuralNetTools","1.0.1"
"neuroblastoma","1.0"
"neuroim","0.0.3"
"neuRosim","0.2-12"
"Newdistns","2.0"
"nFactors","2.3.3"
"nFCA","0.3"
"ngram","1.1"
"ngramr","1.4.5"
"ngspatial","1.0-5"
"NHANES","1.0"
"NHEMOtree","1.0"
"nhlscrapr","1.8"
"NHMM","3.5"
"NHPoisson","3.1"
"nice","0.4"
"nicheROVER","1.0"
"NightDay","1.0.1"
"Nippon","0.5.3"
"NISTnls","0.9-13"
"NISTunits","1.0.0"
"nlADG","0.1-0"
"nleqslv","2.6"
"nlme","3.1-120"
"nlmeODE","1.1"
"nlmeU","0.70-3"
"nlmrt","2013-9.25"
"nloptr","1.0.4"
"NLP","0.1-6"
"NLPutils","0.0-1"
"nlreg","1.2-2"
"NLRoot","1.0"
"nls2","0.2"
"nlsem","0.3"
"nlsMicrobio","0.0-1"
"nlsmsn","0.0-4"
"nlstools","1.0-1"
"NlsyLinks","1.302"
"nlt","2.1-3"
"nlts","0.2-0"
"nLTT","1.0"
"nlWaldTest","1.0.1"
"nmcdr","0.3.0"
"NMF","0.20.5"
"NMFN","2.0"
"NMOF","0.34-1"
"nnet","7.3-9"
"nnlasso","0.1"
"nnls","1.4"
"nodeHarvest","0.6"
"nodiv","1.0.2"
"noia","0.97.1"
"NominalLogisticBiplot","0.2"
"noncensus","0.1"
"nonlinearTseries","0.2.1"
"nonnest2","0.2"
"nonparaeff","0.5-8"
"NonpModelCheck","1.0"
"nonrandom","1.42"
"nontarget","1.7"
"nontargetData","1.1"
"nopp","1.0.4"
"nor1mix","1.2-0"
"norm","1.0-9.5"
"NormalGamma","1.1"
"NormalLaplace","0.2-0"
"normalp","0.7.0"
"NormPsy","1.0.3"
"NORMT3","1.0-3"
"normtest","1.1"
"normwhn.test","1.0"
"NORRRM","1.0.0"
"NORTARA","1.0.0"
"nortest","1.0-3"
"nose","1.0"
"notifyR","1.02"
"noweb","1.0-4"
"Nozzle.R1","1.1-1"
"np","0.60-2"
"nparcomp","2.6"
"nparLD","2.1"
"npbr","1.0"
"NPCD","1.0-7"
"NPCirc","2.0.1"
"npcp","0.1-1"
"npde","2.0"
"NPHMC","2.2"
"npIntFactRep","1.2"
"nplplot","4.5"
"nplr","0.1-1"
"NPMLEcmprsk","2.0"
"npmlreg","0.46-1"
"NPMPM","1.0"
"npmv","2.2"
"NPMVCP","1.1"
"nppbib","1.0-0"
"NPS","1.1"
"NPsimex","0.2-1"
"npsm","0.5"
"npsp","0.3-6"
"npst","2.0"
"NSA","0.0.32"
"nscancor","0.6"
"NScluster","1.0.2"
"nsga2R","1.0"
"nsgp","1.0.5"
"NSM3","1.2"
"nsprcomp","0.5"
"nsRFA","0.7-12"
"NSUM","1.0"
"nullabor","0.3.1"
"numbers","0.5-6"
"numDeriv","2012.9-1"
"numOSL","1.7"
"nutshell","2.0"
"nutshell.audioscrobbler","1.0"
"nutshell.bbdb","1.0"
"nws","1.7.0.1"
"nycflights13","0.1"
"OAIHarvester","0.1-7"
"Oarray","1.4-5"
"oaxaca","0.1.2"
"objectProperties","0.6.5"
"objectSignals","0.10.2"
"obliclus","0.9"
"obliqueRF","0.3"
"oblique.tree","1.1.1"
"obs.agree","1.0"
"obsSens","1.3"
"oc","0.95"
"occ","1.0"
"oce","0.9-14"
"ocean","0.2-4"
"OceanView","1.0.3"
"ocedata","0.1.2"
"ODB","1.1.1"
"odfWeave","0.8.4"
"odfWeave.survey","1.0"
"ODMconverter","2.0"
"oem","1.02.1"
"Ohmage","2.11-4"
"OIdata","1.0"
"OIsurv","0.2"
"OjaNP","0.9-8"
"okmesonet","0.1.5"
"oligo",NA
"oligoClasses",NA
"OligoSpecificitySystem","1.3"
"OLScurve","0.2.0"
"omd","1.0"
"OmicKriging","1.3"
"oncomodel","1.0"
"Oncotree","0.3.3"
"onemap","2.0-4"
"ONETr","1.0.2"
"OneTwoSamples","1.0-3"
"onion","1.2-4"
"onlinePCA","1.0-1"
"onls","0.1-0"
"OOmisc","1.2"
"OpasnetUtils","1.1.0"
"OPDOE","1.0-9"
"OPE","0.7"
"opefimor","1.1"
"openair","1.1-5"
"OpenCL","0.1-3"
"opencpu","1.4.6"
"openintro","1.4"
"OpenMPController","0.1-2"
"openNLP","0.2-4"
"openNLPdata","1.5.3-1"
"OpenRepGrid","0.1.9"
"openssl","0.3"
"OpenStreetMap","0.3.1"
"opentraj","1.0"
"openxlsx","2.4.0"
"operators","0.1-7"
"operator.tools","1.3.0"
"OPI","2.1"
"ops","1.0"
"optAUC","1.0"
"optBiomarker","1.0-27"
"optextras","2013-10.28"
"OptHedging","1.0"
"OptimalCutpoints","1.1-3"
"optimbase","1.0-9"
"optimsimplex","1.0-5"
"optimx","2013.8.7"
"OptInterim","3.0.1"
"OptionPricing","0.1"
"optiRum","0.35"
"optiscale","1.1"
"optmatch","0.9-3"
"optparse","1.3.0"
"optpart","2.1-1"
"optR","1.1.1"
"optrees","1.0"
"ora","2.0-1"
"orca","1.1"
"ORCI","1.1"
"orclus","0.2-5"
"ORCME","2.0.1"
"orcutt","1.1"
"ordBTL","0.8"
"orddom","3.1"
"ORDER2PARENT","1.0"
"orderbook","1.03"
"orderedLasso","1.7"
"OrdFacReg","1.0.5"
"ordinal","2015.1-21"
"ordinalgmifs","1.0.2"
"OrdinalLogisticBiplot","0.4"
"OrdLogReg","1.1"
"OrdMonReg","1.0.3"
"OrdNor","1.0"
"ordPens","0.2-1"
"ore","1.1.0"
"OrganismDbi",NA
"org.Hs.eg.db",NA
"OrgMassSpecR","0.4-4"
"org.Mm.eg.db",NA
"orgR","0.9.0"
"org.Sc.sgd.db",NA
"ORIClust","1.0-1"
"orientlib","0.10.3"
"orloca","4.2"
"orloca.es","4.1"
"ORMDR","1.3-2"
"oro.dicom","0.4.3"
"oro.nifti","0.4.3"
"oro.pet","0.2.3"
"orQA","0.2.1"
"orsk","1.0-1"
"orthopolynom","1.0-5"
"osDesign","1.7"
"osmar","1.1-7"
"ouch","2.8-4"
"outbreaker","1.1-5"
"OutbreakTools","0.1-12"
"OutlierDC","0.3-0"
"OutlierDM","1.1.1"
"outliers","0.14"
"OutrankingTools","1.0"
"OUwie","1.45"
"overlap","0.2.4"
"oz","1.0-20"
"P2C2M","0.6"
"p2distance","1.0.1"
"p3state.msm","1.3"
"pa","1.2-1"
"pacbpred","0.92.2"
"pack","0.1-1"
"packClassic","0.5.2"
"packdep","0.3.1"
"packHV","1.8"
"packrat","0.4.3"
"packS4","0.9.1"
"pacman","0.3.0"
"paf","1.0"
"PAGI","1.0"
"PAGWAS","1.0"
"pairedCI","0.5-4"
"PairedData","1.0.1"
"pairheatmap","1.0.1"
"PairViz","1.2.1"
"pairwise","0.2.5"
"pairwiseCI","0.1-22"
"palaeoSig","1.1-3"
"paleobioDB","0.3"
"paleofire","1.1.5"
"paleoMAS","2.0-1"
"paleotree","2.3"
"paleoTS","0.4-4"
"palinsol","0.92"
"pamctdp","0.3.1"
"pamm","0.7"
"pampe","1.0"
"pamr","1.55"
"pan","1.3"
"PANDA","0.9.9"
"pander","0.5.1"
"panelaggregation","0.1"
"panelAR","0.1"
"Paneldata","1.0"
"PANICr","0.0.0.5"
"ParallelForest","1.1.0"
"parallelize.dynamic","0.9-1"
"parallelMap","1.2"
"parallelMCMCcombine","1.0"
"ParamHelpers","1.5"
"paramlink","0.9-6"
"paran","1.5.1"
"parboost","0.1.3"
"parcor","0.2-6"
"ParDNAcopy","2.0"
"ParentOffspring","1.0"
"ParetoPosStable","1.0.3"
"parfossil","0.2.0"
"parma","1.5-1"
"parmigene","1.0.2"
"parsedate","1.1.1"
"partDSA","0.9.10"
"partialAR","1.0.5"
"partialOR","0.9"
"partitionMap","0.5"
"partitionMetric","1.1"
"partitions","1.9-15"
"partsm","1.1-2"
"party","1.0-20"
"partykit","1.0-0"
"parviol","1.1"
"PAS","1.2"
"pass","1.0"
"pastecs","1.3-18"
"pastis","0.1-2"
"PASWR","1.1"
"PASWR2","1.0"
"patchDVI","1.9.1601"
"patchPlot","0.1.5"
"patchSynctex","0.1-0"
"pathClass","0.9.4"
"pathdiagram","0.1.9"
"pathmox","0.2.0"
"pathological","0.0-3"
"PatternClass","1.5"
"pauwels2014","1.0"
"pavo","0.5-1"
"pawacc","1.2.1"
"PAWL","0.5"
"pbapply","1.1-1"
"pbatR","2.2-9"
"PBC","1.2"
"PBD","1.0"
"pbdBASE","0.2-3"
"pbdDEMO","0.2-0"
"pbdDMAT","0.2-3"
"pbdMPI","0.2-5"
"pbdNCDF4","0.1-4"
"pbdPROF","0.2-3"
"pbdSLAP","0.2-0"
"PBImisc","0.999"
"pbivnorm","0.6.0"
"pbkrtest","0.4-2"
"pbo","1.3.4"
"pBrackets","1.0"
"pbs","1.1"
"PBSadmb","0.68.104"
"PBSddesolve","1.11.29"
"PBSmapping","2.68.68"
"PBSmodelling","2.67.266"
"pca3d","0.3"
"pcaL1","1.2.1"
"pcalg","2.0-3"
"pcaMethods",NA
"PCAmixdata","2.2"
"pcaPP","1.9-60"
"PCDSpline","1.0"
"pcg","1.1"
"PCGSE","0.2"
"PCICt","0.5-4"
"pcIRT","0.1"
"PCIT","1.5-3"
"pcnetmeta","1.3"
"PCovR","2.5"
"PCPS","1.0.2"
"pcrcoal","1.1"
"PCS","1.2"
"pcse","1.9"
"pdc","1.0.2"
"pdfCluster","1.0-2"
"pdfetch","0.1.6"
"pdInfoBuilder",NA
"pdist","1.2"
"pdmod","1.0"
"PDQutils","0.1.1"
"pdR","1.2"
"PDSCE","1.2"
"peacots","1.1"
"Peaks","0.2"
"pear","1.2"
"pearson7","1.0-1"
"PearsonDS","0.97"
"PearsonICA","1.2-4"
"pec","2.4.4"
"pedantics","1.5"
"PedCNV","0.1"
"pedgene","2.1"
"pedigree","1.4"
"pedigreemm","0.3-3"
"pedometrics","0.4-1"
"pegas","0.7"
"PEIP","1.7"
"PEMM","1.0"
"penalized","0.9-45"
"penalizedLDA","1.0"
"penalizedSVM","1.1"
"pencopula","0.3.5"
"pendensity","0.2.7"
"penDvine","0.2.2"
"penMSM","0.99"
"pensim","1.2.9"
"peperr","1.1-7"
"peplib","1.5.1"
"PepPrep","1.1.0"
"peptider","0.1.7"
"Peptides","1.0.3"
"pequod","0.0-3"
"perARMA","1.5"
"PerFit","1.3"
"PerfMeas","1.2.1"
"PerformanceAnalytics","1.4.3541"
"performanceEstimation","1.0.0"
"perm","1.0-0.0"
"PermAlgo","1.0"
"PerMallows","1.8"
"permGPU","0.14.6"
"permtest","1.2"
"permute","0.8-3"
"PERregress","1.0-8"
"perry","0.2.0"
"persiandictionary","1.0"
"perturb","2.05"
"pesticides","0.1"
"PET","0.4.9"
"pez","1.0-0"
"PF","9.5"
"PFAM.db",NA
"pgam","0.4.12"
"PGICA","1.0"
"pgirmess","1.5.9"
"pglm","0.1-2"
"pGLS","0.0-1"
"PGM2","1.0"
"pgmm","1.1"
"pgs","0.4-0"
"phalen","1.0"
"phangorn","1.99-12"
"PharmPow","1.0"
"phaseR","1.3"
"PhaseType","0.1.3"
"phcfM","1.2"
"pheatmap","1.0.2"
"phenability","2.0"
"phenex","1.0-7"
"PHENIX","1.1"
"phenmod","1.2-3"
"pheno","1.6"
"pheno2geno","1.2.1"
"phenology","4.0.4"
"PHeval","0.5.2"
"phia","0.2-0"
"phmm","0.7-5"
"phom","1.0.3"
"phonR","1.0-1"
"phonTools","0.2-2.0"
"phreeqc","1.0-9102"
"phtt","3.1.2"
"PhViD","1.0.6"
"PhyActBedRest","1.0"
"phyclust","0.1-15"
"phylin","1.0"
"phylobase","0.6.8"
"phyloclim","0.9-4"
"PHYLOGR","1.0.8"
"phyloland","1.3"
"phylolm","2.2"
"phyloseq",NA
"phylosim","2.1.1"
"phylotools","0.1.2"
"phyloTop","1.1.1"
"phyreg","0.7"
"PhysicalActivity","0.1-1"
"physiology","0.2.2"
"phytools","0.4-45"
"phytotools","1.0"
"pi0","1.3-250"
"piano",NA
"picante","1.6-2"
"picasso","0.3.0"
"PIGE","0.9"
"PIGShift","1.0.0"
"pingr","1.1.0"
"pipeR","0.6"
"PIPS","1.0.1"
"pitchRx","1.6"
"PivotalR","0.1.17.45"
"pixmap","0.4-11"
"PK","1.3-2"
"PKfit","1.2.5"
"pkgDepTools",NA
"pkgKitten","0.1.2"
"pkgmaker","0.22"
"PKgraph","1.7"
"PKI","0.1-1"
"PKPDmodels","0.3.2"
"PKreport","1.5"
"pks","0.3-0"
"plan","0.4-2"
"planar","1.5.2"
"planor","0.2-3"
"PlayerRatings","1.0-0"
"playwith","0.9-54"
"plfm","1.1.2"
"plgp","1.1-7"
"PLIS","1.1"
"plm","1.4-0"
"plmDE","1.0"
"plmm","0.1-1"
"pln","0.2-1"
"PLordprob","1.0"
"plot2groups","0.10"
"plot3D","1.0-2"
"plot3Drgl","1.0"
"plotGoogleMaps","2.2"
"plotKML","0.5-0"
"plotMCMC","2.0-0"
"plotmo","2.2.1"
"plotpc","1.0.3"
"PlotRegionHighlighter","1.0"
"plotrix","3.5-11"
"plotROC","1.3.3"
"plotSEMM","2.0"
"plRasch","1.0"
"PLRModels","1.1"
"pls","2.4-3"
"PLSbiplot1","0.1"
"plsdepot","0.1.17"
"plsdof","0.2-7"
"plsgenomics","1.2-6"
"plspm","0.4.2"
"plsRbeta","0.2.0"
"plsRcox","1.7.2"
"plsRglm","1.1.1"
"plugdensity","0.8-3"
"plumbr","0.6.9"
"plus","1.0"
"plusser","0.4-0"
"plyr","1.8.1"
"PMA","1.0.9"
"pmcgd","1.1"
"pmclust","0.1-6"
"PMCMR","1.0"
"pmg","0.9-43"
"pmlr","1.0"
"pmml","1.4.2"
"pmmlTransformations","1.2.2"
"pmr","1.2.4"
"png","0.1-7"
"pnmtrem","1.3"
"pnn","1.0.1"
"pocrm","0.8"
"PogromcyDanych","1.5"
"poibin","1.2"
"PoiClaClu","1.0.2"
"poilog","0.4"
"pointdensityP","0.1"
"pointRes","1.0.2"
"PoisBinNonNor","1.0"
"PoisBinOrd","1.1"
"poisDoubleSamp","1.1"
"PoisNonNor","1.0"
"PoisNor","1.0"
"poisson.glm.mix","1.2"
"PoissonSeq","1.1.2"
"poistweedie","1.0"
"poLCA","1.4.1"
"polidata","0.1.0"
"pollstR","1.2.0"
"polspline","1.1.9"
"polyaAeppli","2.0"
"polyapost","1.1-6"
"polyclip","1.3-0"
"polycor","0.7-8"
"polyCub","0.5-2"
"polynom","1.3-8"
"PolynomF","0.94"
"PolyPatEx","0.9"
"polysat","1.3-3"
"polySegratio","0.2-4"
"polySegratioMM","0.6-3"
"polytomous","0.1.6"
"polywog","0.4-0"
"pom","1.1"
"Pomic","1.0.2"
"pomp","0.53-5"
"pooh","0.3"
"popbio","2.4"
"popdemo","0.1-4"
"PopED","0.1.2"
"popgen","1.0-3"
"PopGenKit","1.0"
"PopGenome","2.1.0"
"PopGenReport","2.1"
"popgraph","1.4"
"popKorn","0.3-0"
"poplite","0.99.16"
"poppr","1.1.4"
"popRange","1.1.3"
"popReconstruct","1.0-4"
"popsom","2.3"
"portes","2.1-3"
"portfolio","0.4-7"
"portfolioSim","0.2-7"
"PortRisk","1.0"
"potts","0.5-2"
"PottsUtils","0.3-2"
"powell","1.0-0"
"PoweR","1.0.4"
"Power2Stage","0.3-1"
"powerAnalysis","0.2"
"powerGWASinteraction","1.1.1"
"poweRlaw","0.30.1"
"powerMediation","0.2.3"
"powerpkg","1.5"
"powerSurvEpi","0.0.6"
"PowerTOST","1.2-06"
"PP","0.5.3"
"ppcor","1.0"
"ppiPre","1.7"
"ppls","1.6-1"
"ppmlasso","1.1"
"pps","0.94"
"PPtree","2.3.0"
"pqantimalarials","0.2"
"prabclus","2.2-6"
"pracma","1.8.3"
"PracTools","0.1"
"pragma","0.1.3"
"praktikum","0.1"
"prc","2014.11-4"
"precintcon","2.1"
"predfinitepop","1.0"
"PredictABEL","1.2-2"
"PredictiveRegression","0.1-4"
"predictmeans","0.99"
"predmixcor","1.1-1"
"prefmod","0.8-32"
"PReMiuM","3.1.0"
"preprocessCore",NA
"PresenceAbsence","1.1.9"
"presens","1.0.0"
"preseqR","1.1"
"PResiduals","0.2-1"
"prettyGraphs","2.1.5"
"prettyR","2.1"
"prettyunits","1.0.0"
"prevalence","0.3.0"
"PrevMap","1.1.4"
"prevR","2.9"
"pRF","1.0"
"prim","1.0.15"
"primer","1.0"
"primerTree","1.0.1"
"princurve","1.1-12"
"prinsimp","0.8-8"
"PRISMA","0.2-5"
"PrivateLR","1.2-21"
"prLogistic","1.2"
"prob","0.9-5"
"probemod","0.1"
"probFDA","1.0"
"ProbForecastGOP","1.3.2"
"probsvm","1.00"
"pROC","1.7.3"
"PROcess",NA
"ProDenICA","1.0"
"prodlim","1.5.1"
"PROFANCY","1.0"
"profdpm","3.3"
"ProfessR","2.3"
"ProfileLikelihood","1.1"
"profileModel","0.5-9"
"profileR","0.2-1"
"profr","0.3.1"
"proftools","0.1-0"
"ProgGUIinR","0.0-4"
"prognosticROC","0.7"
"proj4","1.0-8"
"ProjectTemplate","0.6"
"propagate","1.0-4"
"PropCIs","0.2-5"
"PropClust","1.4-2"
"propOverlap","1.0"
"PropScrRand","1.1"
"prospectr","0.1.3"
"proteomicdesign","2.0"
"proteomics","0.2"
"protiq","1.2"
"proto","0.3-10"
"protoclass","1.0"
"protoclust","1.5"
"PROTOLIDAR","0.1"
"protr","0.5-1"
"protViz","0.2.9"
"proxy","0.4-14"
"PRROC","1.1"
"pRSR","3.0.2"
"pryr","0.1"
"PSAboot","1.1"
"PSAgraphics","2.1.1"
"psbcGroup","1.1"
"PSCBS","0.44.0"
"pscl","1.4.8"
"psd","0.4-1"
"psData","0.1.2"
"pse","0.4.0"
"pseudo","1.1"
"psgp","0.3-6"
"pSI","1.1"
"psidR","1.2"
"PSM","0.8-10"
"pso","1.0.3"
"pspearman","0.3-0"
"pspline","1.0-16"
"PST","0.86"
"PsumtSim","0.4"
"psy","1.1"
"psych","1.5.1"
"psychometric","2.2"
"psychomix","1.1-1"
"psychotools","0.4-0"
"psychotree","0.15-0"
"psyphy","0.1-9"
"psytabs","0.5"
"pt","1.0"
"PTAk","1.2-9"
"PTE","1.0"
"ptinpoly","2.4"
"PtProcess","3.3-7"
"ptw","1.0-7"
"PubBias","1.0"
"pubmed.mineR","1.0.3.1"
"PubMedWordcloud","0.3.2"
"pullword","0.1"
"pumilioR","1.3"
"PurBayes","1.3"
"pushoverr","0.1.4"
"PVAClone","0.1-2"
"pvar","2.2"
"pvclass","1.2"
"pvclust","1.3-2"
"PVR","0.2.1"
"pvrank","1.0"
"pvsR","0.3"
"pwr","1.1-2"
"PwrGSD","2.000"
"pwt","7.1-1"
"pwt8","8.0-0"
"pxR","0.40.0"
"pxweb","0.5.5"
"pycno","1.2"
"pyramid","1.4"
"qat","0.73"
"QCA","1.1-4"
"QCA3","0.0-7"
"QCAGUI","1.9-6"
"QCAtools","0.1"
"qcc","2.6"
"QCGWAS","1.0-8"
"qcr","0.1-18"
"qdap","2.2.0"
"qdapDictionaries","1.0.2"
"qdapRegex","0.2.0"
