"package","version"
"MSIseq","0.99.1"
"msm","1.4"
"msme","0.5.1"
"msos","1.0.1"
"MSQC","1.0.1"
"msr","0.4.1"
"msSurv","1.1-2"
"MST","1.0"
"mstate","0.2.7"
"MSwM","1.2"
"mtk","1.0"
"MTS","0.32"
"mtsdi","0.3.3"
"MTurkR","0.5.51"
"MUCflights","0.0-3"
"MuFiCokriging","1.2"
"muhaz","1.2.6"
"multcomp","1.3-8"
"multcompView","0.1-5"
"MultEq","2.3"
"multgee","1.5.0"
"multibiplotGUI","0.0-1"
"multic","0.3.8.1"
"Multiclasstesting","1.3.9"
"MultiCNVDetect","0.1-1"
"multicon","1.3"
"multicool","0.1-2"
"multiDimBio","0.3.3"
"multigroup","0.4.2"
"MultiLCIRT","2.7"
"multilevel","2.5"
"multilevelPSA","1.2.2"
"multinbmod","1.0"
"MultinomialCI","1.0"
"multinomRob","1.8-6.1"
"MultiOrd","2.1"
"MultiPhen","2.0.0"
"multiPIM","1.4-1"
"multipleNCC","1.0"
"multiplex","1.2"
"multipol","1.0-6"
"multisensi","1.0-7"
"multispatialCCM","1.0"
"MultiSV","0.0-67"
"multitable","1.6"
"multitaper","1.0-9"
"multivator","1.1-4"
"multiwayvcov","1.2.1"
"MultNonParam","1.0"
"multtest",NA
"multxpert","0.1"
"muma","1.4"
"MuMIn","1.10.5"
"munfold","0.3-1"
"munsell","0.4.2"
"muscle","3.8.31-4"
"musicNMR","0.0.2"
"muStat","1.7.0"
"mutoss","0.1-8"
"mutossGUI","0.1-9"
"MVA","1.0-5"
"mvabund","3.9.3"
"MVB","1.1"
"mvbutils","2.7.4.1"
"mvc","1.3"
"mvctm","1.0"
"mvcwt","1.3"
"mvglmmRank","1.0-2"
"mvinfluence","0.6"
"mvmeta","0.4.5"
"mvMORPH","1.0.2"
"MVN","3.7"
"mvna","1.2-3"
"mvnfast","0.1.3"
"mvngGrAd","0.1.3"
"mvnmle","0.1-11"
"mvnormtest","0.1-9"
"mvoutlier","2.0.5"
"mvProbit","0.1-0"
"mvprpb","1.0.4"
"MVR","1.20.0"
"mvrtn","1.0"
"mvsf","1.0"
"mvShapiroTest","1.0"
"mvSLOUCH","1.1.4"
"mvtmeta","1.0"
"mvtnorm","1.0-1"
"mvtsplot","1.0-1"
"mwa","0.3.2"
"mwaved","1.1.0"
"mxkssd","1.1"
"MXM","0.2.1"
"mycobacrvR","1.0"
"mycor","0.1"
"myepisodes","1.1.1"
"Myrrix","1.1"
"Myrrixjars","1.0-1"
"myTAI","0.0.1"
"mzR",NA
"nabor","0.4.3"
"NADA","1.5-6"
"nadiv","2.13.2"
"namespace","0.9.1"
"nanop","2.0-4"
"NanoStringNorm","1.1.17"
"NAPPA","2.0"
"nasaweather","0.1"
"nat","1.5.12"
"nat.nblast","1.5"
"nat.templatebrains","0.4.1"
"naturalsort","0.1.2"
"nat.utils","0.4.2"
"NB","0.9"
"NbClust","2.0.3"
"NBDdirichlet","1.01"
"nbpMatching","1.4.0"
"NBPSeq","0.3.0"
"nCal","14.11-8"
"NCBI2R","1.4.6"
"ncbit","2013.03.29"
"ncdf","1.6.8"
"ncdf4","1.13"
"ncdf4.helpers","0.3-3"
"ncdf.tools","0.7.1.291"
"nCDunnett","1.0.0"
"ncf","1.1-5"
"ncg","0.1.1"
"NCmisc","1.1.3"
"ncvreg","3.2-0"
"ndl","0.2.16"
"ndtv","0.5.1"
"neariso","1.0"
"NeatMap","0.3.6.2"
"needy","0.2"
"NEff","1.0"
"negenes","1.0-1"
"neldermead","1.0-9"
"nephro","1.0"
"NestedCohort","1.1-3"
"netClass","1.2.1"
"NetCluster","0.2"
"NetComp","1.6"
"NetData","0.3"
"netgsa","1.0"
"NetIndices","1.4.3"
"netmeta","0.6-0"
"nets","0.1"
"NetSim","0.9"
"nettools","1.0.1"
"netweavers","1.1"
"network","1.11.3"
"networkD3","0.1.1"
"networkDynamic","0.7.1"
"networkDynamicData","0.1.0"
"networkreporting","0.0.1"
"networksis","2.1-2"
"networkTomography","0.3"
"neural","1.4.2.2"
"neuralnet","1.32"
"NeuralNetTools","1.0.0"
"neuroblastoma","1.0"
"neuroim","0.0.3"
"Newdistns","1.0"
"nFactors","2.3.3"
"ngram","1.1"
"ngramr","1.4.5"
"ngspatial","1.0-4"
"NHANES","1.0"
"NHEMOtree","1.0"
"nhlscrapr","1.8"
"NHMM","3.5"
"NHPoisson","3.0"
"nice","0.4"
"nicheROVER","1.0"
"NightDay","1.0.1"
"Nippon","0.5.3"
"NISTnls","0.9-13"
"NISTunits","1.0.0"
"nlADG","0.1-0"
"nleqslv","2.5"
"nlme","3.1-118"
"nlmeODE","1.1"
"nlmeU","0.70-3"
"nlmrt","2013-9.25"
"nloptr","1.0.4"
"NLP","0.1-5"
"NLPutils","0.0-1"
"nlreg","1.2-2"
"NLRoot","1.0"
"nlrwr","1.1-0"
"nls2","0.2"
"nlsMicrobio","0.0-1"
"nlsmsn","0.0-4"
"nlstools","1.0-0"
"NlsyLinks","1.302"
"nlt","2.1-3"
"nlts","0.2-0"
"nlWaldTest","1.0.1"
"nmcdr","0.3.0"
"NMF","0.20.5"
"NMFN","2.0"
"NMOF","0.34-0"
"nnet","7.3-8"
"nnls","1.4"
"nodeHarvest","0.6"
"nodiv","1.0.0"
"NominalLogisticBiplot","0.2"
"noncensus","0.1"
"nonlinearTseries","0.2.1"
"nonnest2","0.2"
"nonparaeff","0.5-8"
"NonpModelCheck","1.0"
"nonrandom","1.42"
"nontarget","1.6"
"nontargetData","1.1"
"nopp","1.0.4"
"nor1mix","1.2-0"
"norm","1.0-9.5"
"NormalGamma","1.1"
"NormalLaplace","0.2-0"
"normalp","0.7.0"
"NormPsy","1.0.2"
"NORMT3","1.0-3"
"normtest","1.1"
"normwhn.test","1.0"
"nortest","1.0-2"
"nose","1.0"
"notifyR","1.02"
"noweb","1.0-4"
"Nozzle.R1","1.1-1"
"np","0.60-2"
"nparcomp","2.5"
"nparLD","2.1"
"NPBayesImpute","0.4"
"npbr","1.0"
"NPCD","1.0-7"
"NPCirc","2.0.1"
"npcp","0.1-0"
"npde","2.0"
"NPHMC","2.2"
"nplplot","4.5"
"nplr","0.1-1"
"NPMLEcmprsk","2.0"
"npmlreg","0.46-1"
"NPMPM","1.0"
"npmv","2.1"
"NPMVCP","1.1"
"nppbib","1.0-0"
"npRmpi","0.60-2"
"NPS","1.1"
"NPsimex","0.2-1"
"npsm","0.5"
"npsp","0.3-6"
"npst","2.0"
"NRAIA","0.9-8"
"NSA","0.0.32"
"nscancor","0.6"
"NScluster","1.0.2"
"nsga2R","1.0"
"nsgp","1.0.5"
"NSM3","1.1"
"nsprcomp","0.5"
"nsRFA","0.7-12"
"nullabor","0.3.0"
"numbers","0.4-5"
"numDeriv","2012.9-1"
"numOSL","1.7"
"nutshell","2.0"
"nutshell.audioscrobbler","1.0"
"nutshell.bbdb","1.0"
"nws","1.7.0.1"
"nycflights13","0.1"
"OAIHarvester","0.1-7"
"Oarray","1.4-5"
"oaxaca","0.1"
"objectProperties","0.6.5"
"objectSignals","0.10.2"
"obliclus","0.9"
"obliqueRF","0.3"
"oblique.tree","1.1.1"
"obs.agree","1.0"
"obsSens","1.3"
"oc","0.95"
"occ","1.0"
"oce","0.9-14"
"ocean","0.2-4"
"OceanView","1.0.1"
"ocedata","0.1.2"
"ODB","1.1.1"
"odfWeave","0.8.4"
"odfWeave.survey","1.0"
"ODMconverter","2.0"
"oem","1.02.1"
"Ohmage","2.11-4"
"OIdata","1.0"
"OIsurv","0.2"
"OjaNP","0.9-8"
"okmesonet","0.1.5"
"oligo",NA
"oligoClasses",NA
"OligoSpecificitySystem","1.3"
"OLScurve","0.2.0"
"omd","1.0"
"OmicKriging","1.3"
"oncomodel","1.0"
"Oncotree","0.3.3"
"OneArmPhaseTwoStudy","0.1"
"onemap","2.0-4"
"ONETr","1.0.1"
"OneTwoSamples","1.0-3"
"onion","1.2-4"
"OOmisc","1.2"
"OpasnetUtils","1.1.0"
"OPDOE","1.0-9"
"OPE","0.7"
"opefimor","1.1"
"openair","1.0"
"OpenCL","0.1-3"
"opencpu","1.4.5"
"openintro","1.4"
"OpenMPController","0.1-2"
"openNLP","0.2-3"
"openNLPdata","1.5.3-1"
"OpenRepGrid","0.1.9"
"openssl","0.2"
"OpenStreetMap","0.3.1"
"opentraj","1.0"
"openxlsx","2.2.1"
"operators","0.1-7"
"operator.tools","1.3.0"
"OPI","1.6"
"opm","1.1.0"
"opmdata","0.7.0"
"ops","1.0"
"optAUC","1.0"
"optBiomarker","1.0-27"
"optextras","2013-10.28"
"OptHedging","1.0"
"OptimalCutpoints","1.1-3"
"optimbase","1.0-9"
"optimsimplex","1.0-5"
"optimx","2013.8.7"
"OptInterim","3.0.1"
"OptionPricing","0.1"
"optiRum","0.35"
"optiscale","1.1"
"optmatch","0.9-3"
"optparse","1.3.0"
"optpart","2.1-1"
"optR","1.1.1"
"optrees","1.0"
"ora","2.0-1"
"orca","1.0"
"ORCI","1.1"
"orclus","0.2-5"
"ORCME","2.0.1"
"orcutt","1.1"
"ordBTL","0.8"
"orddom","3.1"
"ORDER2PARENT","1.0"
"orderbook","1.03"
"orderedLasso","1.7"
"OrdFacReg","1.0.5"
"ordinal","2014.11-14"
"ordinalgmifs","1.0.2"
"OrdinalLogisticBiplot","0.3"
"OrdLogReg","1.1"
"OrdMonReg","1.0.3"
"OrdNor","1.0"
"ordPens","0.2-1"
"ore","1.0.4"
"OrganismDbi",NA
"org.Hs.eg.db",NA
"OrgMassSpecR","0.4-4"
"org.Mm.eg.db",NA
"org.Sc.sgd.db",NA
"ORIClust","1.0-1"
"orientlib","0.10.3"
"orloca","4.2"
"orloca.es","4.1"
"ORMDR","1.3-2"
"oro.dicom","0.4.1"
"oro.nifti","0.4.0"
"oro.pet","0.2.3"
"orQA","0.2.1"
"orsk","1.0-1"
"orthopolynom","1.0-5"
"osDesign","1.7"
"osmar","1.1-7"
"ouch","2.8-4"
"outbreaker","1.1-4"
"OutbreakTools","0.1-11"
"OutlierDC","0.3-0"
"OutlierDM","1.0-0"
"outliers","0.14"
"OUwie","1.43"
"overlap","0.2.4"
"oz","1.0-20"
"P2C2M","0.5"
"p2distance","1.0.1"
"p3state.msm","1.3"
"pa","1.2-1"
"pacbpred","0.92.2"
"pack","0.1-1"
"packClassic","0.5.2"
"packdep","0.3.1"
"packHV","1.8"
"packrat","0.4.2-1"
"packS4","0.9.1"
"paf","1.0"
"PAGI","1.0"
"PAGWAS","1.0"
"pairedCI","0.5-4"
"PairedData","1.0.1"
"pairheatmap","1.0.1"
"PairViz","1.2.1"
"pairwise","0.2.5"
"pairwiseCI","0.1-22"
"palaeoSig","1.1-2"
"paleobioDB","0.3"
"paleofire","1.1.5"
"paleoMAS","2.0-1"
"paleotree","2.2"
"paleoTS","0.4-4"
"palinsol","0.92"
"pamm","0.7"
"pamr","1.55"
"pan","0.9"
"PANDA","0.9.9"
"pander","0.5.1"
"panelaggregation","0.1"
"panelAR","0.1"
"Paneldata","1.0"
"PANICr","0.0.0.2"
"papeR","0.5-0"
"ParallelForest","1.1.0"
"parallelize.dynamic","0.9-1"
"parallelMap","1.1"
"parallelMCMCcombine","1.0"
"ParamHelpers","1.4"
"paramlink","0.9-6"
"paran","1.5.1"
"parboost","0.1.3"
"parcor","0.2-6"
"ParDNAcopy","1.3"
"ParentOffspring","1.0"
"ParetoPosStable","1.0.3"
"parfm","2.5.6"
"parfossil","0.2.0"
"parma","1.5-1"
"parmigene","1.0.2"
"parsedate","1.1.1"
"partDSA","0.9.5"
"partialOR","0.9"
"partitionMap","0.5"
"partitionMetric","1.1"
"partitions","1.9-15"
"partsm","1.1-2"
"party","1.0-18"
"partykit","0.8-3"
"parviol","1.1"
"PAS","1.2"
"pass","1.0"
"pastecs","1.3-18"
"pastis","0.1-2"
"PASWR","1.1"
"PASWR2","1.0"
"patchDVI","1.9.1601"
"patchPlot","0.1.5"
"pathClass","0.9.4"
"pathdiagram","0.1.9"
"pathmox","0.2.0"
"pathview",NA
"PatternClass","1.5"
"pauwels2014","1.0"
"pavo","0.5-1"
"pawacc","1.2.1"
"PAWL","0.5"
"pbapply","1.1-1"
"pbatR","2.2-9"
"PBC","1.2"
"PBD","1.0"
"pbdBASE","0.2-3"
"pbdDEMO","0.2-0"
"pbdDMAT","0.2-3"
"pbdMPI","0.2-5"
"pbdNCDF4","0.1-4"
"pbdPROF","0.2-3"
"pbdSLAP","0.1-9"
"PBImisc","0.999"
"pbivnorm","0.5-1"
"pbkrtest","0.4-2"
"pbo","1.3.4"
"pBrackets","1.0"
"pbs","1.1"
"PBSadmb","0.68.104"
"PBSddesolve","1.11.29"
"PBSmapping","2.67.60"
"PBSmodelling","2.66.264"
"pca3d","0.3"
"pcaL1","1.2.1"
"pcalg","2.0-3"
"pcaMethods",NA
"PCAmixdata","2.2"
"pcaPA","1.2"
"pcaPP","1.9-60"
"PCDSpline","1.0"
"pcg","1.1"
"PCGSE","0.2"
"PCICt","0.5-4"
"pcIRT","0.1"
"PCIT","1.04-5"
"pcnetmeta","1.2"
"PCovR","2.5"
"PCPS","1.0.1"
"pcrcoal","1.1"
"PCS","1.2"
"pcse","1.9"
"pdc","1.0.2"
"pdfCluster","1.0-2"
"pdfetch","0.1.6"
"pdInfoBuilder",NA
"pdist","1.2"
"pdmod","1.0"
"pdR","1.2"
"PDSCE","1.2"
"peacots","1.1"
"Peaks","0.2"
"pear","1.2"
"pearson7","1.0"
"PearsonDS","0.97"
"PearsonICA","1.2-4"
"pec","2.4.4"
"pedantics","1.5"
"PedCNV","0.1"
"pedgene","2.1"
"pedigree","1.4"
"pedigreemm","0.3-3"
"pedometrics","0.4-1"
"pegas","0.6"
"PEIP","1.7"
"PEMM","1.0"
"penalized","0.9-42"
"penalizedLDA","1.0"
"penalizedSVM","1.1"
"pencopula","0.3.5"
"pendensity","0.2.7"
"penDvine","0.2.2"
"PenLNM","1.0"
"penMSM","0.97"
"pensim","1.2.9"
"peperr","1.1-7"
"peplib","1.5.1"
"PepPrep","1.1.0"
"peptider","0.1.6"
"Peptides","1.0.3"
"pequod","0.0-3"
"perARMA","1.5"
"PerFit","1.2"
"PerfMeas","1.2.1"
"PerformanceAnalytics","1.4.3541"
"performanceEstimation","1.0.0"
"perm","1.0-0.0"
"PermAlgo","1.0"
"PerMallows","1.7"
"permGPU","0.14.6"
"permtest","1.2"
"permute","0.8-3"
"PERregress","1.0-8"
"perry","0.2.0"
"persiandictionary","1.0"
"perturb","2.05"
"pesticides","0.1"
"PET","0.4.9"
"pez","0.9-0"
"PF","9.5"
"PFAM.db",NA
"pgam","0.4.12"
"PGICA","1.0"
"pgirmess","1.5.9"
"pglm","0.1-2"
"pGLS","0.0-1"
"PGM2","1.0"
"pgmm","1.1"
"pgs","0.4-0"
"phalen","1.0"
"phangorn","1.99-11"
"PharmPow","1.0"
"phaseR","1.3"
"PhaseType","0.1.3"
"phcfM","1.2"
"pheatmap","0.7.7"
"phenability","1.0"
"phenex","1.0-7"
"PHENIX","1.0"
"phenmod","1.2-3"
"pheno","1.6"
"pheno2geno","1.2.1"
"phenology","4.0"
"PHeval","0.5.2"
"phia","0.1-5"
"phmm","0.7-5"
"phom","1.0.3"
"phonR","0.4-2"
"phonTools","0.2-2.0"
"phreeqc","1.0-9102"
"phtt","3.1.2"
"PhViD","1.0.6"
"PhyActBedRest","1.0"
"phyclust","0.1-15"
"phyext","0.0.1"
"phylin","1.0"
"phylobase","0.6.8"
"phyloclim","0.9-4"
"PHYLOGR","1.0.8"
"phyloland","1.3"
"phylolm","2.2"
"phyloseq",NA
"phylosim","2.1.1"
"phylotools","0.1.2"
"phyloTop","1.1.1"
"phyreg","0.7"
"PhysicalActivity","0.1-1"
"phytools","0.4-31"
"pi0","1.3-250"
"piano",NA
"picante","1.6-2"
"picasso","0.3.0"
"PIGE","0.9"
"PIGShift","1.0.0"
"pingr","1.1.0"
"pipeR","0.5"
"PIPS","1.0.1"
"pitchRx","1.6"
"PivotalR","0.1.17.8"
"pixmap","0.4-11"
"PK","1.3-2"
"PKfit","1.2.4"
"pkgDepTools",NA
"pkgKitten","0.1.2"
"pkgmaker","0.22"
"PKgraph","1.7"
"pkgutils","0.6.0"
"PKI","0.1-1"
"PKmodelFinder","1.1"
"PKPDmodels","0.3.2"
"PKreport","1.5"
"pks","0.3-0"
"plan","0.4-2"
"planar","1.5.2"
"planor","0.2-0"
"PlayerRatings","1.0-0"
"playwith","0.9-54"
"plfm","1.1.1"
"plgp","1.1-7"
"PLIS","1.1"
"plm","1.4-0"
"plmDE","1.0"
"plmm","0.1-1"
"pln","0.2-1"
"PLordprob","1.0"
"plot2groups","0.10"
"plot3D","1.0-2"
"plot3Drgl","1.0"
"plotGoogleMaps","2.1"
"plotKML","0.4-8"
"plotMCMC","2.0-0"
"plotmo","2.2.0"
"plotpc","1.0-2"
"PlotRegionHighlighter","1.0"
"plotrix","3.5-10"
"plotROC","1.2"
"plotSEMM","2.0"
"plRasch","1.0"
"PLRModels","1.1"
"pls","2.4-3"
"PLSbiplot1","0.1"
"plsdepot","0.1.17"
"plsdof","0.2-7"
"plsgenomics","1.2-6"
"plspm","0.4.1"
"plsRbeta","0.1.8"
"plsRcox","1.7.0"
"plsRglm","1.1.1"
"plugdensity","0.8-3"
"plumbr","0.6.9"
"plus","1.0"
"plusser","0.4-0"
"plyr","1.8.1"
"PMA","1.0.9"
"pmcgd","1.1"
"pmclust","0.1-6"
"PMCMR","1.0"
"pmg","0.9-43"
"pmlr","1.0"
"pmml","1.4.2"
"pmmlTransformations","1.2.2"
"pmr","1.2.4"
"png","0.1-7"
"pnmtrem","1.3"
"pnn","1.0.1"
"pocrm","0.8"
"poibin","1.2"
"PoiClaClu","1.0.2"
"poilog","0.4"
"pointdensityP","0.1"
"PoisNor","1.0"
"poisson.glm.mix","1.2"
"PoissonSeq","1.1.2"
"poistweedie","1.0"
"poLCA","1.4.1"
"polidata","0.1.0"
"pollstR","1.1.1"
"polspline","1.1.9"
"polyaAeppli","2.0"
"polyapost","1.1-6"
"polyclip","1.3-0"
"polycor","0.7-8"
"polyCub","0.5-1"
"polynom","1.3-8"
"PolynomF","0.94"
"PolyPatEx","0.9"
"polysat","1.3-3"
"polySegratio","0.2-4"
"polySegratioMM","0.6-3"
"polytomous","0.1.6"
"polywog","0.4-0"
"pom","1.1"
"Pomic","1.0.2"
"PoMoS","1.1.1"
"pomp","0.53-5"
"pooh","0.2-1"
"popbio","2.4"
"popdemo","0.1-4"
"PopED","0.1.2"
"popgen","1.0-3"
"PopGenKit","1.0"
"PopGenome","2.1.0"
"PopGenReport","2.1"
"popgraph","1.4"
"popKorn","0.3-0"
"poplite","0.99.5"
"poppr","1.1.2"
"popRange","1.1.3"
"popReconstruct","1.0-4"
"popsom","2.3"
"portes","2.1-3"
"portfolio","0.4-6"
"portfolioSim","0.2-7"
"PortRisk","1.0"
"potts","0.5-2"
"PottsUtils","0.3-2"
"powell","1.0-0"
"PoweR","1.0.4"
"Power2Stage","0.2-2"
"powerAnalysis","0.2"
"powerGWASinteraction","1.1.0"
"poweRlaw","0.20.5"
"powerMediation","0.1.7"
"powerpkg","1.5"
"powerr","0.1-3"
"powerSurvEpi","0.0.6"
"PowerTOST","1.2-03"
"PP","0.5.3"
"ppcor","1.0"
"ppls","1.6-1"
"pps","0.94"
"PPtree","2.3.0"
"pqantimalarials","0.2"
"prabclus","2.2-4"
"pracma","1.7.9"
"PracTools","0.0-2"
"pragma","0.1.3"
"praktikum","0.1"
"prc","2014.11-4"
"predfinitepop","1.0"
"PredictABEL","1.2-1"
"PredictiveRegression","0.1-4"
"predictmeans","0.99"
"predmixcor","1.1-1"
"prefmod","0.8-32"
"PReMiuM","3.0.30"
"preprocessCore",NA
"PresenceAbsence","1.1.9"
"preseqR","1.0.1"
"PResiduals","0.2-0"
"prettyGraphs","2.1.5"
"prettyR","2.0-8"
"prettyunits","1.0.0"
"prevalence","0.3.0"
"PrevMap","1.1.3"
"prevR","2.9"
"prim","1.0.15"
"primer","1.0"
"primerTree","1.0.1"
"princurve","1.1-12"
"prinsimp","0.8-8"
"PRISMA","0.2-2"
"PrivateLR","1.2-21"
"prLogistic","1.2"
"prob","0.9-5"
"ProbForecastGOP","1.3.2"
"probsvm","1.00"
"pROC","1.7.3"
"PROcess",NA
"ProDenICA","1.0"
"prodlim","1.5.1"
"PROFANCY","1.0"
"profdpm","3.3"
"ProfessR","2.3"
"ProfileLikelihood","1.1"
"profileModel","0.5-9"
"profileR","0.2-1"
"profr","0.3.1"
"proftools","0.1-0"
"ProgGUIinR","0.0-4"
"prognosticROC","0.7"
"proj4","1.0-8"
"ProjectTemplate","0.6"
"propagate","1.0-4"
"PropCIs","0.2-5"
"PropClust","1.4-2"
"propOverlap","1.0"
"PropScrRand","1.1"
"prospectr","0.1.3"
"proteomicdesign","2.0"
"proteomics","0.2"
"protiq","1.2"
"proto","0.3-10"
"protoclass","1.0"
"PROTOLIDAR","0.1"
"protr","0.4-1"
"protViz","0.2.9"
"proxy","0.4-13"
"PRROC","1.0"
"pRSR","3.0.2"
"pryr","0.1"
"PSAboot","1.1"
"PSAgraphics","2.1.1"
"psbcGroup","1.0"
"PSCBS","0.43.0"
"pscl","1.4.6"
"psd","0.4-1"
"psData","0.1.2"
"pse","0.3.4"
"pseudo","1.1"
"psgp","0.3-6"
"pSI","1.1"
"psidR","1.2"
"PSM","0.8-10"
"pso","1.0.3"
"pspearman","0.3-0"
"pspline","1.0-16"
"PST","0.84.1"
"PsumtSim","0.4"
"psy","1.1"
"psych","1.4.8.11"
"psychometric","2.2"
"psychomix","1.1-1"
"psychotools","0.3-0"
"psychotree","0.14-0"
"psyphy","0.1-9"
"psytabs","0.5"
"pt","1.0"
"PTAk","1.2-9"
"PTE","1.0"
"ptinpoly","2.4"
"PtProcess","3.3-7"
"ptw","1.0-7"
"PubBias","1.0"
"pubmed.mineR","1.0.2"
"PubMedWordcloud","0.3.2"
"pumilioR","1.3"
"PurBayes","1.3"
"pushoverr","0.1.4"
"PVAClone","0.1-2"
"pvar","2.0"
"pvclass","1.2"
"pvclust","1.3-1"
"PVR","0.2.1"
"pvsR","0.3"
"pwr","1.1.1"
"PwrGSD","2.000"
"pwt","7.1-1"
"pwt8","8.0-0"
"pxR","0.40.0"
"pxweb","0.5.3"
"pycno","1.2"
"pyramid","1.4"
"qat","0.73"
"QCA","1.1-3"
"QCA3","0.0-7"
"QCAGUI","1.9-6"
"qcc","2.6"
"QCGWAS","1.0-8"
"qcr","0.1-18"
"qdap","2.2.0"
"qdapDictionaries","1.0.2"
"qdapRegex","0.1.2"
"qdapTools","1.0.3"
"qdm","0.1-0"
"qgraph","1.3"
"qgtools","1.0"
"qicharts","0.1.1"
"qiimer","0.9.2"
"qlcMatrix","0.9.2"
"qLearn","1.0"
"qlspack","2.2"
"qmap","1.0-3"
"qmethod","1.2.4"
"qmrparser","0.1.4"
"QoLR","1.0"
"qp","0.3-2"
"qpcR","1.4-0"
"qPCR.CT","1.1"
"qpgraph",NA
"qqman","0.1.2"
"qqtest","1.0"
"qrfactor","1.4"
"QRM","0.4-10"
"qrnn","1.1.2"
"QSARdata","1.3"
"qtbase","1.0.4"
"qtl","1.35-3"
"qtlbim","2.0.7"
"qtlbook","0.18-1"
"qtlDesign","0.941"
"qtlhot","0.9.0"
"qtlmt","0.1-3"
"qtlnet","1.3.6"
"QTLRel","0.2-14"
"qtpaint","0.9.0"
"qtutils","0.1-3"
"QuACN","1.8.0"
"quad","1.0"
"quadprog","1.5-5"
"quadrupen","0.2-4"
"qualCI","0.1"
"QualInt","1.0.0"
"qualityTools","1.54"
"qualV","0.3"
"Quandl","2.4.0"
"quantchem","0.13"
"QuantifQuantile","1.0"
"quantmod","0.4-3"
"QuantPsyc","1.5"
"quantreg","5.05"
"quantregForest","0.2-3"
"quantregGrowth","0.3-0"
"quantspec","1.0-2"
"QuasiSeq","1.0-4"
"questionr","0.4.2"
"queueing","0.2.3"
"QUIC","1.1"
"quint","1.0"
"quipu","1.9.0"
"qvalue",NA
"qVarSel","1.0"
"qvcalc","0.8-8"
"QZ","0.1-4"
"R0","1.2-5"
"R1magic","0.2"
"R2admb","0.7.10"
"R2BayesX","0.3-1"
"R2Cuba","1.0-11"
"r2d2","1.0-0"
"r2dRue","1.0.4"
"R2G2","1.0-2"
"R2GUESS","1.6"
"R2HTML","2.3.1"
"R2jags","0.04-03"
"r2lh","0.7"
"R2OpenBUGS","3.2-2.2"
"R2STATS","0.68-38"
"r2stl","1.0.0"
"R2SWF","0.8-1"
"R2WinBUGS","2.1-19"
"R330","1.0"
"R4CDISC","0.2"
"R4CouchDB","0.6"
"R4dfp","0.2-4"
"r4ss","1.22.1"
"R6","2.0.1"
"race","0.1.59"
"RAD","0.3"
"RADami","1.0-3"
"radar","1.0.0"
"RadioSonde","1.4"
"RadOnc","1.0.9"
"RAdwords","0.1.1"
"rags2ridges","1.4"
"rainbow","3.2"
"raincpc","0.4"
"rainfreq","0.3"
"rAltmetric","0.6"
"RAM","1.2.0"
"Rambo","1.1"
"Ramd","0.2"
"RAMpath","0.3.8"
"ramps","0.6-12"
"randaes","0.3"
"random","0.2.2"
"RandomFields","3.0.44"
"randomForest","4.6-10"
"randomForestSRC","1.5.5"
"randomGLM","1.02-1"
"randomizationInference","1.0.2"
"randomizeBE","0.3-1"
"randomLCA","1.0-1"
"randomNames","0.0-6"
"random.polychor.pa","1.1.4-1"
"randomUniformForest","1.1.1"
"randtests","1.0"
"randtoolbox","1.16"
"RandVar","0.9.2"
"rangeMapper","0.2-8"
"RankAggreg","0.5"
"Rankcluster","0.92.9"
"rankhazard","1.0"
"RankProd",NA
"RankResponse","3.1.1"
"RANN","2.4.1"
"RAP","1.1"
"RapidPolygonLookup","0.1"
"RAPIDR","0.1.1"
"RApiSerialize","0.1.0"
"RAppArmor","1.0.1"
"rappdirs","0.3"
"rapport","0.51"
"rapportools","1.0"
"RArcInfo","0.4-12"
"rareGE","0.1"
"rareNMtests","1.1"
"Rarity","1.2-1"
"rARPACK","0.7-0"
"RaschSampler","0.8-7"
"rasclass","0.2.1"
"raster","2.3-12"
"rasterVis","0.32"
"rateratio.test","1.0-2"
"raters","1.1"
"rationalfun","0.1-0"
"RAtmosphere","1.1"
"rattle","3.3.0"
"rAverage","0.4-10"
"rAvis","0.1.2"
"rawFasta","1.0.0"
"rbamtools","2.10.0"
"rbefdata","0.3.5"
"rbenchmark","1.0.0"
"rBeta2009","1.0"
"RBGL",NA
"rbhl","0.1.0"
"RbioRXN","1.3.1"
"rbiouml","1.5"
"rbison","0.4.5"
"Rbitcoin","0.9.2"
"rbitcoinchartsapi","1.0.4"
"rbmn","0.9-2"
"rbounds","2.1"
"rbugs","0.5-9"
"rbundler","0.3.7"
"RCA","1.4.5"
"R.cache","0.10.0"
"RCALI","0.2-6"
"Rcapture","1.4-2"
"rCarto","0.8"
"RCassandra","0.1-3"
"rcbalance","1.2"
"rcdd","1.1-8"
"rcdk","3.3.2"
"rcdklibs","1.5.8.4"
"RCEIM","0.2"
"Rcell","1.2-6"
"Rcgmin","2013-2.21"
"Rchoice","0.1"
"rChoiceDialogs","1.0.6"
"rcicr","0.2.5"
"RCircos","1.1.2"
"RClimMAWGEN","1.1"
"rClinicalCodes","1.0.1"
"rclinicaltrials","1.4"
"Rclusterpp","0.2.3"
"rCMA","1.0.0"
"Rcmdr","2.1-5"
"RcmdrMisc","1.0-2"
"RcmdrPlugin.BCA","0.9-8"
"RcmdrPlugin.coin","1.0-22"
"RcmdrPlugin.depthTools","1.3"
"RcmdrPlugin.DoE","0.12-3"
"RcmdrPlugin.doex","0.2.0"
